Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message,geo_norm,lat,lon
130489,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,Borough,2,Brooklyn,2013,1/1/13,0.1,,Brooklyn,40.5927155,-73.8940478662196
130537,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,Borough,2,Brooklyn,2013,1/1/13,22.8,,Brooklyn,40.6627155,-73.9702247998988
130537,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,Borough,2,Brooklyn,2013,1/1/13,22.8,,Brooklyn,40.5927155,-73.8940478662196
130459,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,208,Canarsie - Flatlands,2013,1/1/13,0.0,,Canarsie - Flatlands,40.61899007682229,-73.91845562033951
179663,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Annual Average 2013,12/1/12,9.1,,Bronx,40.8969655,-73.88641162609342
179663,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Annual Average 2013,12/1/12,9.1,,Bronx,40.8969655,-73.88641162609342
179663,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Annual Average 2013,12/1/12,9.1,,Bronx,40.8969655,-73.88641162609342
179663,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Annual Average 2013,12/1/12,9.1,,Bronx,40.8563635,-73.87544976823835
179663,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Annual Average 2013,12/1/12,9.1,,Bronx,40.8563635,-73.87544976823835
179663,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Annual Average 2013,12/1/12,9.1,,Bronx,40.8563635,-73.87544976823835
179663,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Annual Average 2013,12/1/12,9.1,,Bronx,40.867132,-73.80938415120636
179663,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Annual Average 2013,12/1/12,9.1,,Bronx,40.867132,-73.80938415120636
179663,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Annual Average 2013,12/1/12,9.1,,Bronx,40.867132,-73.80938415120636
547354,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Annual Average 2017,1/1/17,7.72,,Bronx,40.8969655,-73.88641162609342
547354,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Annual Average 2017,1/1/17,7.72,,Bronx,40.8969655,-73.88641162609342
547354,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Annual Average 2017,1/1/17,7.72,,Bronx,40.8969655,-73.88641162609342
547354,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Annual Average 2017,1/1/17,7.72,,Bronx,40.8563635,-73.87544976823835
547354,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Annual Average 2017,1/1/17,7.72,,Bronx,40.8563635,-73.87544976823835
547354,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Annual Average 2017,1/1/17,7.72,,Bronx,40.8563635,-73.87544976823835
547354,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Annual Average 2017,1/1/17,7.72,,Bronx,40.867132,-73.80938415120636
547354,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Annual Average 2017,1/1/17,7.72,,Bronx,40.867132,-73.80938415120636
547354,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Annual Average 2017,1/1/17,7.72,,Bronx,40.867132,-73.80938415120636
742152,365,Fine particles (PM 2.5),Mean,ppb,Borough,2,Brooklyn,Annual Average 2021,1/1/21,6.6345102,,Brooklyn,40.6627155,-73.9702247998988
742152,365,Fine particles (PM 2.5),Mean,ppb,Borough,2,Brooklyn,Annual Average 2021,1/1/21,6.6345102,,Brooklyn,40.6627155,-73.9702247998988
742152,365,Fine particles (PM 2.5),Mean,ppb,Borough,2,Brooklyn,Annual Average 2021,1/1/21,6.6345102,,Brooklyn,40.5927155,-73.8940478662196
742152,365,Fine particles (PM 2.5),Mean,ppb,Borough,2,Brooklyn,Annual Average 2021,1/1/21,6.6345102,,Brooklyn,40.5927155,-73.8940478662196
669761,365,Fine particles (PM 2.5),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2020,6/1/20,8.45,,Greenwich Village - SoHo,,
177206,365,Fine particles (PM 2.5),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Winter 2009-10,12/1/09,11.42,,Greenwich Village - SoHo,,
177279,365,Fine particles (PM 2.5),Mean,ppb,UHF42,208,Canarsie - Flatlands,Winter 2011-12,12/1/11,8.31,,Canarsie - Flatlands,40.61899007682229,-73.91845562033951
605703,365,Fine particles (PM 2.5),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Summer 2018,6/1/18,8.26,,East Flatbush - Flatbush,40.64161012196541,-73.94397206616944
211436,365,Fine particles (PM 2.5),Mean,ppb,Borough,2,Brooklyn,Annual Average 2014,12/1/13,9.09,,Brooklyn,40.6627155,-73.9702247998988
211436,365,Fine particles (PM 2.5),Mean,ppb,Borough,2,Brooklyn,Annual Average 2014,12/1/13,9.09,,Brooklyn,40.6627155,-73.9702247998988
211436,365,Fine particles (PM 2.5),Mean,ppb,Borough,2,Brooklyn,Annual Average 2014,12/1/13,9.09,,Brooklyn,40.5927155,-73.8940478662196
211436,365,Fine particles (PM 2.5),Mean,ppb,Borough,2,Brooklyn,Annual Average 2014,12/1/13,9.09,,Brooklyn,40.5927155,-73.8940478662196
605652,365,Fine particles (PM 2.5),Mean,ppb,Borough,2,Brooklyn,Summer 2018,6/1/18,8.41,,Brooklyn,40.6627155,-73.9702247998988
605652,365,Fine particles (PM 2.5),Mean,ppb,Borough,2,Brooklyn,Summer 2018,6/1/18,8.41,,Brooklyn,40.6627155,-73.9702247998988
605652,365,Fine particles (PM 2.5),Mean,ppb,Borough,2,Brooklyn,Summer 2018,6/1/18,8.41,,Brooklyn,40.5927155,-73.8940478662196
605652,365,Fine particles (PM 2.5),Mean,ppb,Borough,2,Brooklyn,Summer 2018,6/1/18,8.41,,Brooklyn,40.5927155,-73.8940478662196
547355,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Winter 2016-17,12/1/16,8.3,,Bronx,40.8969655,-73.88641162609342
547355,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Winter 2016-17,12/1/16,8.3,,Bronx,40.8969655,-73.88641162609342
547355,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Winter 2016-17,12/1/16,8.3,,Bronx,40.8969655,-73.88641162609342
547355,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Winter 2016-17,12/1/16,8.3,,Bronx,40.8563635,-73.87544976823835
547355,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Winter 2016-17,12/1/16,8.3,,Bronx,40.8563635,-73.87544976823835
547355,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Winter 2016-17,12/1/16,8.3,,Bronx,40.8563635,-73.87544976823835
547355,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Winter 2016-17,12/1/16,8.3,,Bronx,40.867132,-73.80938415120636
547355,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Winter 2016-17,12/1/16,8.3,,Bronx,40.867132,-73.80938415120636
547355,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Winter 2016-17,12/1/16,8.3,,Bronx,40.867132,-73.80938415120636
669851,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Summer 2020,6/1/20,7.24,,Bronx,40.8969655,-73.88641162609342
669851,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Summer 2020,6/1/20,7.24,,Bronx,40.8969655,-73.88641162609342
669851,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Summer 2020,6/1/20,7.24,,Bronx,40.8969655,-73.88641162609342
669851,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Summer 2020,6/1/20,7.24,,Bronx,40.8563635,-73.87544976823835
669851,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Summer 2020,6/1/20,7.24,,Bronx,40.8563635,-73.87544976823835
669851,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Summer 2020,6/1/20,7.24,,Bronx,40.8563635,-73.87544976823835
669851,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Summer 2020,6/1/20,7.24,,Bronx,40.867132,-73.80938415120636
669851,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Summer 2020,6/1/20,7.24,,Bronx,40.867132,-73.80938415120636
669851,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Summer 2020,6/1/20,7.24,,Bronx,40.867132,-73.80938415120636
547410,365,Fine particles (PM 2.5),Mean,ppb,UHF42,208,Canarsie - Flatlands,Summer 2017,6/1/17,8.54,,Canarsie - Flatlands,40.61899007682229,-73.91845562033951
547353,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Summer 2017,6/1/17,9.58,,Bronx,40.8969655,-73.88641162609342
547353,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Summer 2017,6/1/17,9.58,,Bronx,40.8969655,-73.88641162609342
547353,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Summer 2017,6/1/17,9.58,,Bronx,40.8969655,-73.88641162609342
547353,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Summer 2017,6/1/17,9.58,,Bronx,40.8563635,-73.87544976823835
547353,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Summer 2017,6/1/17,9.58,,Bronx,40.8563635,-73.87544976823835
547353,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Summer 2017,6/1/17,9.58,,Bronx,40.8563635,-73.87544976823835
547353,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Summer 2017,6/1/17,9.58,,Bronx,40.867132,-73.80938415120636
547353,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Summer 2017,6/1/17,9.58,,Bronx,40.867132,-73.80938415120636
547353,365,Fine particles (PM 2.5),Mean,ppb,Borough,1,Bronx,Summer 2017,6/1/17,9.58,,Bronx,40.867132,-73.80938415120636
212945,365,Fine particles (PM 2.5),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Annual Average 2014,12/1/13,11.17,,Greenwich Village - SoHo,,
222605,386,Ozone (O3),Mean,ppb,UHF42,407,Southwest Queens,Summer 2009,6/1/09,26.48,,Southwest Queens,40.68064639516751,-73.83383428596767
222437,386,Ozone (O3),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Summer 2009,6/1/09,25.23,,Hunts Point - Mott Haven,,
176648,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Annual Average 2012,12/1/11,21.16,,East Flatbush - Flatbush,40.64161012196541,-73.94397206616944
179433,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,Bronx,Annual Average 2012,12/1/11,20.99,,Bronx,40.8969655,-73.88641162609342
179433,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,Bronx,Annual Average 2012,12/1/11,20.99,,Bronx,40.8969655,-73.88641162609342
179433,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,Bronx,Annual Average 2012,12/1/11,20.99,,Bronx,40.8969655,-73.88641162609342
179433,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,Bronx,Annual Average 2012,12/1/11,20.99,,Bronx,40.8563635,-73.87544976823835
179433,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,Bronx,Annual Average 2012,12/1/11,20.99,,Bronx,40.8563635,-73.87544976823835
179433,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,Bronx,Annual Average 2012,12/1/11,20.99,,Bronx,40.8563635,-73.87544976823835
179433,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,Bronx,Annual Average 2012,12/1/11,20.99,,Bronx,40.867132,-73.80938415120636
179433,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,Bronx,Annual Average 2012,12/1/11,20.99,,Bronx,40.867132,-73.80938415120636
179433,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,Bronx,Annual Average 2012,12/1/11,20.99,,Bronx,40.867132,-73.80938415120636
176641,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Annual Average 2012,12/1/11,22.27,,Hunts Point - Mott Haven,,
549946,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,West Queens,Summer 2017,6/1/17,15.77,,West Queens,40.74504174191641,-73.88390246059564
602889,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,West Queens,Summer 2018,6/1/18,14.92,,West Queens,40.74504174191641,-73.88390246059564
667443,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,405,Ridgewood - Forest Hills,Summer 2020,6/1/20,10.49,,Ridgewood - Forest Hills,40.71121495397799,-73.87842107222058
171608,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Winter 2009-10,12/1/09,26.37,,Washington Heights,,
412439,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,Crotona -Tremont,Winter 2015-16,12/1/15,24.13,,Crotona - Tremont,,
412440,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,Crotona -Tremont,Summer 2016,6/1/16,16.73,,Crotona - Tremont,,
175923,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Summer 2010,6/1/10,19.72,,Fordham - Bronx Park,40.87251694719957,-73.88153384445565
412005,386,Ozone (O3),Mean,ppb,UHF42,205,Sunset Park,Summer 2016,6/1/16,33.28,,Sunset Park,40.63975939938125,-74.01895011289722
222457,386,Ozone (O3),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2011,6/1/11,31.43,,Bedford Stuyvesant - Crown Heights,40.67306852821957,-73.93693399568838
222469,386,Ozone (O3),Mean,ppb,UHF42,205,Sunset Park,Summer 2011,6/1/11,31.5,,Sunset Park,40.63975939938125,-74.01895011289722
222594,386,Ozone (O3),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,Summer 2010,6/1/10,33.32,,Ridgewood - Forest Hills,40.71121495397799,-73.87842107222058
222595,386,Ozone (O3),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,Summer 2011,6/1/11,32.97,,Ridgewood - Forest Hills,40.71121495397799,-73.87842107222058
412026,386,Ozone (O3),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,Summer 2016,6/1/16,33.48,,Ridgewood - Forest Hills,40.71121495397799,-73.87842107222058
222415,386,Ozone (O3),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Summer 2011,6/1/11,32.08,,Fordham - Bronx Park,40.87251694719957,-73.88153384445565
222414,386,Ozone (O3),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Summer 2010,6/1/10,32.53,,Fordham - Bronx Park,40.87251694719957,-73.88153384445565
412003,386,Ozone (O3),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2016,6/1/16,32.98,,Bedford Stuyvesant - Crown Heights,40.67306852821957,-73.93693399568838
151501,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,305,Upper East Side,2009-2011,1/1/09,9.3,,Upper East Side,40.772055,-73.95644389970383
151481,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,103,Fordham - Bronx Pk,2009-2011,1/1/09,73.6,,Fordham - Bronx Park,40.87251694719957,-73.88153384445565
518584,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,405,Ridgewood - Forest Hills,2012-2014,1/2/12,19.5,,Ridgewood - Forest Hills,40.71121495397799,-73.87842107222058
628949,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,405,Ridgewood - Forest Hills,2015-2017,1/1/15,18.4,,Ridgewood - Forest Hills,40.71121495397799,-73.87842107222058
518563,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,205,Sunset Park,2012-2014,1/2/12,33.1,,Sunset Park,40.63975939938125,-74.01895011289722
151586,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,205,Sunset Park,2009-2011,1/1/09,6.5,,Sunset Park,40.63975939938125,-74.01895011289722
151584,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,203,Bedford Stuyvesant - Crown Heights,2009-2011,1/1/09,13.5,,Bedford Stuyvesant - Crown Heights,40.67306852821957,-73.93693399568838
151577,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,103,Fordham - Bronx Pk,2009-2011,1/1/09,14.4,,Fordham - Bronx Park,40.87251694719957,-73.88153384445565
518572,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,303,East Harlem,2012-2014,1/2/12,154.9,,East Harlem,40.79613501584754,-73.93945991518123
628937,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,303,East Harlem,2015-2017,1/1/15,141.5,,East Harlem,40.79613501584754,-73.93945991518123
131011,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,405,Ridgewood - Forest Hills,2005-2007,1/1/05,6.7,,Ridgewood - Forest Hills,40.71121495397799,-73.87842107222058
828189,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,405,Ridgewood - Forest Hills,2017-2019,1/1/17,5.0,,Ridgewood - Forest Hills,40.71121495397799,-73.87842107222058
130988,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,203,Bedford Stuyvesant - Crown Heights,2005-2007,1/1/05,5.3,,Bedford Stuyvesant - Crown Heights,40.67306852821957,-73.93693399568838
130983,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,105,Crotona -Tremont,2005-2007,1/1/05,2.4,,Crotona - Tremont,,
151415,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,405,Ridgewood - Forest Hills,2009-2011,1/1/09,5.5,,Ridgewood - Forest Hills,40.71121495397799,-73.87842107222058
151394,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,205,Sunset Park,2009-2011,1/1/09,4.1,,Sunset Park,40.63975939938125,-74.01895011289722
151392,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,203,Bedford Stuyvesant - Crown Heights,2009-2011,1/1/09,4.8,,Bedford Stuyvesant - Crown Heights,40.67306852821957,-73.93693399568838
828190,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,406,Fresh Meadows,2017-2019,1/1/17,5.0,,Fresh Meadows,,
828158,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,102,Northeast Bronx,2017-2019,1/1/17,6.0,,Northeast Bronx,40.88280613450043,-73.8387668310174
130998,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,302,Central Harlem - Morningside Heights,2005-2007,1/1/05,5.0,,Central Harlem - Morningside Heights,40.81647698243415,-73.94874222824008
828176,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,302,Central Harlem - Morningside Heights,2017-2019,1/1/17,4.0,,Central Harlem - Morningside Heights,40.81647698243415,-73.94874222824008
130987,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,202,Downtown - Heights - Slope,2005-2007,1/1/05,4.9,,Downtown - Heights - Slope,40.68095691910223,-73.9916095463224
151406,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,306,Chelsea - Clinton,2009-2011,1/1/09,3.4,,Chelsea - Clinton,,
179825,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,406,Fresh Meadows,2015,1/1/15,0.4,,Fresh Meadows,,
130446,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,102,Northeast Bronx,2013,1/1/13,0.3,,Northeast Bronx,40.88280613450043,-73.8387668310174
130494,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,102,Northeast Bronx,2013,1/1/13,33.8,,Northeast Bronx,40.88280613450043,-73.8387668310174
649908,365,Fine particles (PM 2.5),Mean,ppb,CD,105,Midtown (CD5),Winter 2018-19,12/1/18,13.46,,Midtown,40.750847500000006,-73.98758502076385
130516,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,306,Chelsea - Clinton,2013,1/1/13,204.8,,Chelsea - Clinton,,
130478,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,406,Fresh Meadows,2013,1/1/13,0.5,,Fresh Meadows,,
130526,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,406,Fresh Meadows,2013,1/1/13,15.3,,Fresh Meadows,,
130468,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,306,Chelsea - Clinton,2013,1/1/13,7.7,,Chelsea - Clinton,,
547392,365,Fine particles (PM 2.5),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Summer 2017,6/1/17,10.12,,Downtown - Heights - Slope,40.68095691910223,-73.9916095463224
547394,365,Fine particles (PM 2.5),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Winter 2016-17,12/1/16,8.52,,Downtown - Heights - Slope,40.68095691910223,-73.9916095463224
177182,365,Fine particles (PM 2.5),Mean,ppb,UHF42,102,Northeast Bronx,Winter 2009-10,12/1/09,10.23,,Northeast Bronx,40.88280613450043,-73.8387668310174
177266,365,Fine particles (PM 2.5),Mean,ppb,UHF42,102,Northeast Bronx,Winter 2011-12,12/1/11,8.94,,Northeast Bronx,40.88280613450043,-73.8387668310174
547371,365,Fine particles (PM 2.5),Mean,ppb,UHF42,102,Northeast Bronx,Summer 2017,6/1/17,9.25,,Northeast Bronx,40.88280613450043,-73.8387668310174
605688,365,Fine particles (PM 2.5),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Summer 2018,6/1/18,8.91,,Downtown - Heights - Slope,40.68095691910223,-73.9916095463224
212943,365,Fine particles (PM 2.5),Mean,ppb,UHF42,306,Chelsea - Clinton,Annual Average 2014,12/1/13,12.53,,Chelsea - Clinton,,
669737,365,Fine particles (PM 2.5),Mean,ppb,UHF42,406,Fresh Meadows,Summer 2020,6/1/20,6.68,,Fresh Meadows,,
222449,386,Ozone (O3),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Summer 2009,6/1/09,23.08,,Downtown - Heights - Slope,40.68095691910223,-73.9916095463224
825793,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Summer 2022,6/1/22,11.61930339,,Northeast Bronx,40.88280613450043,-73.8387668310174
176668,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406,Fresh Meadows,Annual Average 2012,12/1/11,19.78,,Fresh Meadows,,
336647,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Summer 2015,6/1/15,14.54,,East Flatbush - Flatbush,40.64161012196541,-73.94397206616944
877016,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Annual Average 2023,1/1/23,16.14575343,,East Flatbush - Flatbush,40.64161012196541,-73.94397206616944
176643,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Annual Average 2012,12/1/11,23.98,,Downtown - Heights - Slope,40.68095691910223,-73.9916095463224
549831,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Winter 2016-17,12/1/16,32.93,,Chelsea - Clinton,,
602772,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2018,6/1/18,24.85,,Chelsea - Clinton,,
667173,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Summer 2020,6/1/20,14.6,,Central Harlem - Morningside Heights,40.81647698243415,-73.94874222824008
151423,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,503,Willowbrook,2009-2011,1/1/09,9.7,,Willowbrook,,
151413,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,403,Flushing - Clearview,2009-2011,1/1/09,5.4,,Flushing - Clearview,40.76838962225991,-73.81862623041076
151387,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,105,Crotona -Tremont,2009-2011,1/1/09,2.7,,Crotona - Tremont,,
828161,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,105,Crotona -Tremont,2017-2019,1/1/17,4.0,,Crotona - Tremont,,
179829,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,405,Ridgewood - Forest Hills,2015,1/1/15,0.2,,Ridgewood - Forest Hills,40.71121495397799,-73.87842107222058
334192,365,Fine particles (PM 2.5),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Annual Average 2015,1/1/15,10.91,,Clinton and Chelsea,40.7567225,-73.99810528006932
130504,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,205,Sunset Park,2013,1/1/13,13.4,,Sunset Park,40.63975939938125,-74.01895011289722
130495,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,103,Fordham - Bronx Pk,2013,1/1/13,71.0,,Fordham - Bronx Park,40.87251694719957,-73.88153384445565
130447,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,103,Fordham - Bronx Pk,2013,1/1/13,3.0,,Fordham - Bronx Park,40.87251694719957,-73.88153384445565
130475,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,403,Flushing - Clearview,2013,1/1/13,0.6,,Flushing - Clearview,40.76838962225991,-73.81862623041076
130523,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,403,Flushing - Clearview,2013,1/1/13,18.7,,Flushing - Clearview,40.76838962225991,-73.81862623041076
130533,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,503,Willowbrook,2013,1/1/13,2.1,,Willowbrook,,
130477,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,405,Ridgewood - Forest Hills,2013,1/1/13,0.3,,Ridgewood - Forest Hills,40.71121495397799,-73.87842107222058
130456,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,205,Sunset Park,2013,1/1/13,0.0,,Sunset Park,40.63975939938125,-74.01895011289722
334044,365,Fine particles (PM 2.5),Mean,ppb,UHF42,403,Flushing - Clearview,Winter 2014-15,12/1/14,9.23,,Flushing - Clearview,40.76838962225991,-73.81862623041076
177192,365,Fine particles (PM 2.5),Mean,ppb,UHF42,205,Sunset Park,Winter 2009-10,12/1/09,10.61,,Sunset Park,40.63975939938125,-74.01895011289722
605670,365,Fine particles (PM 2.5),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Summer 2018,6/1/18,8.55,,Fordham - Bronx Park,40.87251694719957,-73.88153384445565
177201,365,Fine particles (PM 2.5),Mean,ppb,UHF42,303,East Harlem,Winter 2009-10,12/1/09,10.22,,East Harlem,40.79613501584754,-73.93945991518123
